duration_seconds,duration_minutes,duration_hours,emp.var.rate,nr.employed,euribor3m,month,contact,loan,subscribed
206,3.433333333333333,0.057222222222222216,1.4,5228.1,4.864,jun,1,0,False
438,7.3,0.12166666666666666,1.4,5228.1,4.864,jun,1,0,False
250,4.166666666666667,0.06944444444444445,1.4,5228.1,4.864,jun,1,0,False
46,0.7666666666666667,0.012777777777777779,1.4,5228.1,4.864,jun,1,1,False
147,2.45,0.04083333333333334,1.4,5228.1,4.864,jun,1,0,False
275,4.583333333333333,0.07638888888888888,1.4,5228.1,4.864,jun,1,0,False
26,0.43333333333333335,0.007222222222222223,1.4,5228.1,4.864,jun,1,0,False
963,16.05,0.2675,1.4,5228.1,4.864,jun,1,0,True
202,3.3666666666666667,0.05611111111111111,1.4,5228.1,4.864,jun,1,1,False
50,0.8333333333333334,0.01388888888888889,1.4,5228.1,4.864,jun,1,0,False
236,3.933333333333333,0.06555555555555555,1.4,5228.1,4.864,jun,1,0,False
272,4.533333333333333,0.07555555555555556,1.4,5228.1,4.864,jun,1,0,False
112,1.8666666666666667,0.03111111111111111,1.4,5228.1,4.864,jun,1,0,False
384,6.4,0.10666666666666667,1.4,5228.1,4.864,jun,1,0,False
361,6.016666666666667,0.10027777777777777,1.4,5228.1,4.864,jun,1,0,False
49,0.8166666666666667,0.01361111111111111,1.4,5228.1,4.864,jun,1,0,False
953,15.883333333333333,0.2647222222222222,1.4,5228.1,4.864,jun,1,0,False
148,2.466666666666667,0.04111111111111111,1.4,5228.1,4.864,jun,1,0,False
233,3.8833333333333333,0.06472222222222222,1.4,5228.1,4.864,jun,1,0,False
409,6.816666666666666,0.11361111111111111,1.4,5228.1,4.864,jun,1,0,False
194,3.2333333333333334,0.05388888888888889,1.4,5228.1,4.864,jun,1,0,False
103,1.7166666666666666,0.028611111111111108,1.4,5228.1,4.864,jun,1,1,False
579,9.65,0.16083333333333333,1.4,5228.1,4.864,jun,1,0,False
956,15.933333333333334,0.26555555555555554,1.4,5228.1,4.864,jun,1,0,True
183,3.05,0.05083333333333333,1.4,5228.1,4.864,jun,1,1,False
117,1.95,0.0325,1.4,5228.1,4.864,jun,1,0,False
175,2.9166666666666665,0.04861111111111111,1.4,5228.1,4.864,jun,1,0,False
186,3.1,0.051666666666666666,1.4,5228.1,4.864,jun,1,0,False
23,0.38333333333333336,0.006388888888888889,1.4,5228.1,4.864,jun,1,1,False
256,4.266666666666667,0.07111111111111111,1.4,5228.1,4.864,jun,1,0,False
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.864,jun,1,0,False
157,2.6166666666666667,0.043611111111111114,1.4,5228.1,4.864,jun,1,0,False
132,2.2,0.03666666666666667,1.4,5228.1,4.864,jun,1,0,False
131,2.183333333333333,0.03638888888888889,1.4,5228.1,4.864,jun,1,0,False
43,0.7166666666666667,0.011944444444444445,1.4,5228.1,4.864,jun,1,0,False
479,7.983333333333333,0.13305555555555557,1.4,5228.1,4.864,jun,1,0,False
363,6.05,0.10083333333333333,1.4,5228.1,4.864,jun,1,0,False
56,0.9333333333333333,0.015555555555555555,1.4,5228.1,4.864,jun,1,0,False
201,3.35,0.05583333333333333,1.4,5228.1,4.864,jun,1,0,False
517,8.616666666666667,0.1436111111111111,1.4,5228.1,4.864,jun,1,1,False
447,7.45,0.12416666666666668,1.4,5228.1,4.864,jun,1,0,False
342,5.7,0.095,1.4,5228.1,4.864,jun,1,1,False
135,2.25,0.0375,1.4,5228.1,4.864,jun,1,1,False
119,1.9833333333333334,0.03305555555555555,1.4,5228.1,4.864,jun,1,0,False
22,0.36666666666666664,0.0061111111111111106,1.4,5228.1,4.864,jun,1,0,False
150,2.5,0.041666666666666664,1.4,5228.1,4.864,jun,1,1,False
110,1.8333333333333333,0.030555555555555555,1.4,5228.1,4.864,jun,1,1,False
166,2.7666666666666666,0.04611111111111111,1.4,5228.1,4.864,jun,1,0,False
65,1.0833333333333333,0.018055555555555554,1.4,5228.1,4.864,jun,1,0,False
404,6.733333333333333,0.11222222222222222,1.4,5228.1,4.864,jun,1,0,False
280,4.666666666666667,0.07777777777777778,1.4,5228.1,4.864,jun,1,0,False
157,2.6166666666666667,0.043611111111111114,1.4,5228.1,4.864,jun,1,0,False
170,2.8333333333333335,0.04722222222222223,1.4,5228.1,4.864,jun,1,0,False
80,1.3333333333333333,0.02222222222222222,1.4,5228.1,4.864,jun,1,0,False
164,2.7333333333333334,0.04555555555555556,1.4,5228.1,4.864,jun,1,0,False
34,0.5666666666666667,0.009444444444444445,1.4,5228.1,4.864,jun,1,0,False
258,4.3,0.07166666666666667,1.4,5228.1,4.864,jun,1,0,False
291,4.85,0.08083333333333333,1.4,5228.1,4.864,jun,1,1,False
126,2.1,0.035,1.4,5228.1,4.864,jun,1,0,False
88,1.4666666666666666,0.024444444444444442,1.4,5228.1,4.864,jun,1,0,False
941,15.683333333333334,0.2613888888888889,1.4,5228.1,4.864,jun,1,0,True
349,5.816666666666666,0.09694444444444444,1.4,5228.1,4.864,jun,1,0,False
131,2.183333333333333,0.03638888888888889,1.4,5228.1,4.864,jun,1,0,False
384,6.4,0.10666666666666667,1.4,5228.1,4.864,jun,1,0,False
440,7.333333333333333,0.12222222222222222,1.4,5228.1,4.864,jun,1,1,False
143,2.3833333333333333,0.03972222222222222,1.4,5228.1,4.864,jun,1,1,False
284,4.733333333333333,0.07888888888888888,1.4,5228.1,4.864,jun,1,0,False
161,2.683333333333333,0.04472222222222222,1.4,5228.1,4.864,jun,1,0,False
123,2.05,0.034166666666666665,1.4,5228.1,4.864,jun,1,0,False
771,12.85,0.21416666666666667,1.4,5228.1,4.864,jun,1,0,False
103,1.7166666666666666,0.028611111111111108,1.4,5228.1,4.864,jun,1,0,False
132,2.2,0.03666666666666667,1.4,5228.1,4.864,jun,1,0,False
235,3.9166666666666665,0.06527777777777778,1.4,5228.1,4.864,jun,1,0,False
1025,17.083333333333332,0.2847222222222222,1.4,5228.1,4.864,jun,1,1,True
45,0.75,0.0125,1.4,5228.1,4.864,jun,1,0,False
21,0.35,0.005833333333333333,1.4,5228.1,4.864,jun,1,0,False
536,8.933333333333334,0.1488888888888889,1.4,5228.1,4.864,jun,1,0,False
243,4.05,0.06749999999999999,1.4,5228.1,4.864,jun,1,0,False
131,2.183333333333333,0.03638888888888889,1.4,5228.1,4.864,jun,1,1,False
316,5.266666666666667,0.08777777777777777,1.4,5228.1,4.864,jun,1,0,False
192,3.2,0.05333333333333334,1.4,5228.1,4.864,jun,1,0,False
145,2.4166666666666665,0.04027777777777777,1.4,5228.1,4.864,jun,1,1,False
288,4.8,0.08,1.4,5228.1,4.864,jun,1,0,False
569,9.483333333333333,0.15805555555555553,1.4,5228.1,4.864,jun,1,1,False
23,0.38333333333333336,0.006388888888888889,1.4,5228.1,4.864,jun,1,0,False
406,6.766666666666667,0.11277777777777778,1.4,5228.1,4.864,jun,1,0,False
106,1.7666666666666666,0.029444444444444443,1.4,5228.1,4.864,jun,1,0,False
393,6.55,0.10916666666666666,1.4,5228.1,4.864,jun,1,0,False
171,2.85,0.0475,1.4,5228.1,4.864,jun,1,0,False
116,1.9333333333333333,0.03222222222222222,1.4,5228.1,4.864,jun,1,0,False
25,0.4166666666666667,0.006944444444444445,1.4,5228.1,4.864,jun,1,1,False
118,1.9666666666666666,0.032777777777777774,1.4,5228.1,4.864,jun,1,1,False
75,1.25,0.020833333333333332,1.4,5228.1,4.864,jun,1,1,False
54,0.9,0.015000000000000001,1.4,5228.1,4.864,jun,1,0,False
235,3.9166666666666665,0.06527777777777778,1.4,5228.1,4.864,jun,1,1,False
404,6.733333333333333,0.11222222222222222,1.4,5228.1,4.864,jun,1,1,False
179,2.9833333333333334,0.04972222222222222,1.4,5228.1,4.864,jun,1,1,False
126,2.1,0.035,1.4,5228.1,4.864,jun,1,0,False
102,1.7,0.028333333333333332,1.4,5228.1,4.864,jun,1,0,False
110,1.8333333333333333,0.030555555555555555,1.4,5228.1,4.864,jun,1,0,False
227,3.783333333333333,0.06305555555555556,1.4,5228.1,4.864,jun,1,1,False
123,2.05,0.034166666666666665,1.4,5228.1,4.864,jun,1,0,False
194,3.2333333333333334,0.05388888888888889,1.4,5228.1,4.864,jun,1,0,False
992,16.533333333333335,0.2755555555555556,1.4,5228.1,4.864,jun,1,0,True
100,1.6666666666666667,0.02777777777777778,1.4,5228.1,4.864,jun,1,0,False
303,5.05,0.08416666666666667,1.4,5228.1,4.864,jun,1,0,False
732,12.2,0.2033333333333333,1.4,5228.1,4.864,jun,1,0,True
366,6.1,0.10166666666666666,1.4,5228.1,4.864,jun,1,0,False
228,3.8,0.06333333333333332,1.4,5228.1,4.864,jun,1,0,False
14,0.23333333333333334,0.0038888888888888888,1.4,5228.1,4.864,jun,1,0,False
193,3.216666666666667,0.053611111111111116,1.4,5228.1,4.864,jun,1,0,False
409,6.816666666666666,0.11361111111111111,1.4,5228.1,4.864,jun,1,0,False
220,3.6666666666666665,0.06111111111111111,1.4,5228.1,4.864,jun,1,0,False
231,3.85,0.06416666666666666,1.4,5228.1,4.864,jun,1,0,False
242,4.033333333333333,0.06722222222222222,1.4,5228.1,4.864,jun,1,0,False
216,3.6,0.060000000000000005,1.4,5228.1,4.864,jun,1,0,False
119,1.9833333333333334,0.03305555555555555,1.4,5228.1,4.864,jun,1,0,False
41,0.6833333333333333,0.01138888888888889,1.4,5228.1,4.864,jun,1,0,False
495,8.25,0.1375,1.4,5228.1,4.864,jun,1,1,False
128,2.1333333333333333,0.035555555555555556,1.4,5228.1,4.864,jun,1,0,False
185,3.0833333333333335,0.051388888888888894,1.4,5228.1,4.864,jun,1,0,False
722,12.033333333333333,0.20055555555555554,1.4,5228.1,4.864,jun,1,0,False
240,4.0,0.06666666666666667,1.4,5228.1,4.864,jun,1,0,False
455,7.583333333333333,0.12638888888888888,1.4,5228.1,4.864,jun,1,0,False
138,2.3,0.03833333333333333,1.4,5228.1,4.864,jun,1,0,False
361,6.016666666666667,0.10027777777777777,1.4,5228.1,4.864,jun,1,0,False
418,6.966666666666667,0.11611111111111111,1.4,5228.1,4.864,jun,1,0,False
208,3.466666666666667,0.05777777777777778,1.4,5228.1,4.864,jun,1,0,False
177,2.95,0.04916666666666667,1.4,5228.1,4.864,jun,1,0,False
249,4.15,0.06916666666666667,1.4,5228.1,4.864,jun,1,0,False
84,1.4,0.02333333333333333,1.4,5228.1,4.864,jun,1,0,False
338,5.633333333333334,0.0938888888888889,1.4,5228.1,4.864,jun,1,0,False
299,4.983333333333333,0.08305555555555556,1.4,5228.1,4.864,jun,1,1,False
284,4.733333333333333,0.07888888888888888,1.4,5228.1,4.864,jun,1,0,False
282,4.7,0.07833333333333334,1.4,5228.1,4.864,jun,1,0,False
435,7.25,0.12083333333333333,1.4,5228.1,4.864,jun,1,1,False
120,2.0,0.03333333333333333,1.4,5228.1,4.864,jun,1,0,False
825,13.75,0.22916666666666666,1.4,5228.1,4.864,jun,1,1,False
51,0.85,0.014166666666666666,1.4,5228.1,4.864,jun,1,0,False
253,4.216666666666667,0.07027777777777779,1.4,5228.1,4.864,jun,1,0,False
259,4.316666666666666,0.07194444444444444,1.4,5228.1,4.864,jun,1,1,False
237,3.95,0.06583333333333334,1.4,5228.1,4.864,jun,1,1,False
1045,17.416666666666668,0.2902777777777778,1.4,5228.1,4.864,jun,1,0,True
110,1.8333333333333333,0.030555555555555555,1.4,5228.1,4.864,jun,1,0,False
188,3.1333333333333333,0.05222222222222222,1.4,5228.1,4.864,jun,1,0,False
320,5.333333333333333,0.08888888888888888,1.4,5228.1,4.864,jun,1,0,False
231,3.85,0.06416666666666666,1.4,5228.1,4.864,jun,1,0,False
170,2.8333333333333335,0.04722222222222223,1.4,5228.1,4.864,jun,1,0,False
58,0.9666666666666667,0.01611111111111111,1.4,5228.1,4.864,jun,1,0,False
615,10.25,0.17083333333333334,1.4,5228.1,4.864,jun,1,0,False
676,11.266666666666667,0.1877777777777778,1.4,5228.1,4.864,jun,1,1,False
165,2.75,0.04583333333333333,1.4,5228.1,4.864,jun,1,0,False
192,3.2,0.05333333333333334,1.4,5228.1,4.864,jun,1,0,False
258,4.3,0.07166666666666667,1.4,5228.1,4.864,jun,1,1,False
319,5.316666666666666,0.08861111111111111,1.4,5228.1,4.864,jun,1,0,False
860,14.333333333333334,0.2388888888888889,1.4,5228.1,4.864,jun,1,0,False
680,11.333333333333334,0.1888888888888889,1.4,5228.1,4.864,jun,1,0,False
165,2.75,0.04583333333333333,1.4,5228.1,4.864,jun,1,1,False
356,5.933333333333334,0.09888888888888889,1.4,5228.1,4.864,jun,1,0,False
235,3.9166666666666665,0.06527777777777778,1.4,5228.1,4.864,jun,1,0,False
173,2.8833333333333333,0.04805555555555555,1.4,5228.1,4.864,jun,1,1,False
294,4.9,0.08166666666666668,1.4,5228.1,4.864,jun,1,0,False
216,3.6,0.060000000000000005,1.4,5228.1,4.864,jun,1,0,False
177,2.95,0.04916666666666667,1.4,5228.1,4.864,jun,1,0,False
220,3.6666666666666665,0.06111111111111111,1.4,5228.1,4.864,jun,1,1,False
641,10.683333333333334,0.17805555555555555,1.4,5228.1,4.864,jun,1,0,False
633,10.55,0.17583333333333334,1.4,5228.1,4.864,jun,1,0,False
94,1.5666666666666667,0.02611111111111111,1.4,5228.1,4.864,jun,1,0,False
35,0.5833333333333334,0.009722222222222222,1.4,5228.1,4.864,jun,1,0,False
828,13.8,0.23,1.4,5228.1,4.864,jun,1,0,False
35,0.5833333333333334,0.009722222222222222,1.4,5228.1,4.864,jun,1,0,False
263,4.383333333333334,0.07305555555555557,1.4,5228.1,4.864,jun,1,0,False
143,2.3833333333333333,0.03972222222222222,1.4,5228.1,4.864,jun,1,0,False
108,1.8,0.030000000000000002,1.4,5228.1,4.864,jun,1,0,False
164,2.7333333333333334,0.04555555555555556,1.4,5228.1,4.864,jun,1,0,False
245,4.083333333333333,0.06805555555555555,1.4,5228.1,4.864,jun,1,0,False
43,0.7166666666666667,0.011944444444444445,1.4,5228.1,4.864,jun,1,0,False
768,12.8,0.21333333333333335,1.4,5228.1,4.864,jun,1,0,True
327,5.45,0.09083333333333334,1.4,5228.1,4.864,jun,1,0,False
215,3.5833333333333335,0.059722222222222225,1.4,5228.1,4.864,jun,1,0,False
200,3.3333333333333335,0.05555555555555556,1.4,5228.1,4.864,jun,1,0,False
320,5.333333333333333,0.08888888888888888,1.4,5228.1,4.864,jun,1,0,False
801,13.35,0.2225,1.4,5228.1,4.864,jun,1,0,True
31,0.5166666666666667,0.008611111111111113,1.4,5228.1,4.864,jun,1,1,False
114,1.9,0.03166666666666666,1.4,5228.1,4.864,jun,1,0,False
236,3.933333333333333,0.06555555555555555,1.4,5228.1,4.864,jun,1,0,False
201,3.35,0.05583333333333333,1.4,5228.1,4.864,jun,1,0,False
482,8.033333333333333,0.1338888888888889,1.4,5228.1,4.864,jun,1,0,True
133,2.216666666666667,0.036944444444444446,1.4,5228.1,4.864,jun,1,0,False
2456,40.93333333333333,0.6822222222222222,1.4,5228.1,4.864,jun,1,1,True
171,2.85,0.0475,1.4,5228.1,4.864,jun,1,0,False
443,7.383333333333334,0.12305555555555556,1.4,5228.1,4.864,jun,1,0,False
263,4.383333333333334,0.07305555555555557,1.4,5228.1,4.864,jun,1,0,False
94,1.5666666666666667,0.02611111111111111,1.4,5228.1,4.864,jun,1,0,False
59,0.9833333333333333,0.016388888888888887,1.4,5228.1,4.864,jun,1,0,False
111,1.85,0.030833333333333334,1.4,5228.1,4.864,jun,1,0,False
72,1.2,0.02,1.4,5228.1,4.864,jun,1,1,False
199,3.316666666666667,0.05527777777777778,1.4,5228.1,4.864,jun,1,0,False
589,9.816666666666666,0.1636111111111111,1.4,5228.1,4.864,jun,1,0,False
199,3.316666666666667,0.05527777777777778,1.4,5228.1,4.864,jun,1,0,False
113,1.8833333333333333,0.03138888888888889,1.4,5228.1,4.864,jun,1,0,False
179,2.9833333333333334,0.04972222222222222,1.4,5228.1,4.864,jun,1,1,False
215,3.5833333333333335,0.059722222222222225,1.4,5228.1,4.864,jun,1,0,False
61,1.0166666666666666,0.016944444444444443,1.4,5228.1,4.864,jun,1,0,False
107,1.7833333333333334,0.029722222222222223,1.4,5228.1,4.864,jun,1,0,False
242,4.033333333333333,0.06722222222222222,1.4,5228.1,4.864,jun,1,0,False
1340,22.333333333333332,0.3722222222222222,1.4,5228.1,4.864,jun,1,0,False
13,0.21666666666666667,0.0036111111111111114,1.4,5228.1,4.864,jun,1,0,False
129,2.15,0.035833333333333335,1.4,5228.1,4.864,jun,1,0,False
50,0.8333333333333334,0.01388888888888889,1.4,5228.1,4.864,jun,1,0,False
406,6.766666666666667,0.11277777777777778,1.4,5228.1,4.864,jun,1,0,False
239,3.9833333333333334,0.06638888888888889,1.4,5228.1,4.864,jun,1,0,False
178,2.966666666666667,0.049444444444444444,1.4,5228.1,4.864,jun,1,1,False
81,1.35,0.022500000000000003,1.4,5228.1,4.864,jun,1,0,False
327,5.45,0.09083333333333334,1.4,5228.1,4.864,jun,1,0,False
604,10.066666666666666,0.16777777777777778,1.4,5228.1,4.864,jun,1,0,False
137,2.283333333333333,0.03805555555555555,1.4,5228.1,4.864,jun,1,0,False
72,1.2,0.02,1.4,5228.1,4.864,jun,1,0,False
246,4.1,0.06833333333333333,1.4,5228.1,4.864,jun,1,1,False
199,3.316666666666667,0.05527777777777778,1.4,5228.1,4.864,jun,1,0,False
372,6.2,0.10333333333333333,1.4,5228.1,4.864,jun,1,0,False
167,2.783333333333333,0.04638888888888889,1.4,5228.1,4.864,jun,1,0,False
30,0.5,0.008333333333333333,1.4,5228.1,4.864,jun,1,0,False
189,3.15,0.0525,1.4,5228.1,4.864,jun,1,0,False
277,4.616666666666666,0.07694444444444444,1.4,5228.1,4.864,jun,1,1,False
215,3.5833333333333335,0.059722222222222225,1.4,5228.1,4.864,jun,1,1,False
133,2.216666666666667,0.036944444444444446,1.4,5228.1,4.864,jun,1,0,False
183,3.05,0.05083333333333333,1.4,5228.1,4.864,jun,1,0,False
134,2.2333333333333334,0.037222222222222226,1.4,5228.1,4.864,jun,1,0,False
211,3.5166666666666666,0.05861111111111111,1.4,5228.1,4.864,jun,1,0,False
80,1.3333333333333333,0.02222222222222222,1.4,5228.1,4.864,jun,1,0,False
220,3.6666666666666665,0.06111111111111111,1.4,5228.1,4.864,jun,1,0,False
495,8.25,0.1375,1.4,5228.1,4.864,jun,1,0,False
157,2.6166666666666667,0.043611111111111114,1.4,5228.1,4.864,jun,1,0,False
81,1.35,0.022500000000000003,1.4,5228.1,4.864,jun,1,0,False
559,9.316666666666666,0.15527777777777776,1.4,5228.1,4.864,jun,1,0,False
441,7.35,0.1225,1.4,5228.1,4.864,jun,1,0,False
14,0.23333333333333334,0.0038888888888888888,1.4,5228.1,4.864,jun,1,0,False
662,11.033333333333333,0.18388888888888888,1.4,5228.1,4.864,jun,1,0,False
76,1.2666666666666666,0.021111111111111112,1.4,5228.1,4.864,jun,1,0,False
230,3.8333333333333335,0.0638888888888889,1.4,5228.1,4.864,jun,1,1,False
323,5.383333333333334,0.08972222222222223,1.4,5228.1,4.864,jun,1,0,False
117,1.95,0.0325,1.4,5228.1,4.864,jun,1,0,False
176,2.933333333333333,0.048888888888888885,1.4,5228.1,4.864,jun,1,0,False
1259,20.983333333333334,0.3497222222222222,1.4,5228.1,4.864,jun,1,1,True
380,6.333333333333333,0.10555555555555556,1.4,5228.1,4.864,jun,1,0,False
214,3.566666666666667,0.059444444444444446,1.4,5228.1,4.864,jun,1,0,False
136,2.2666666666666666,0.03777777777777778,1.4,5228.1,4.864,jun,1,0,False
350,5.833333333333333,0.09722222222222222,1.4,5228.1,4.864,jun,1,0,False
56,0.9333333333333333,0.015555555555555555,1.4,5228.1,4.864,jun,1,0,False
131,2.183333333333333,0.03638888888888889,1.4,5228.1,4.864,jun,1,0,False
113,1.8833333333333333,0.03138888888888889,1.4,5228.1,4.864,jun,1,0,False
71,1.1833333333333333,0.01972222222222222,1.4,5228.1,4.864,jun,1,0,False
137,2.283333333333333,0.03805555555555555,1.4,5228.1,4.864,jun,1,0,False
497,8.283333333333333,0.13805555555555554,1.4,5228.1,4.864,jun,1,0,False
184,3.066666666666667,0.051111111111111114,1.4,5228.1,4.864,jun,1,0,False
276,4.6,0.07666666666666666,1.4,5228.1,4.864,jun,1,1,False
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.864,jun,1,0,False
11,0.18333333333333332,0.0030555555555555553,1.4,5228.1,4.864,jun,1,1,False
313,5.216666666666667,0.08694444444444445,1.4,5228.1,4.864,jun,1,0,False
397,6.616666666666666,0.11027777777777777,1.4,5228.1,4.864,jun,1,0,False
164,2.7333333333333334,0.04555555555555556,1.4,5228.1,4.864,jun,1,0,False
1363,22.716666666666665,0.37861111111111106,1.4,5228.1,4.864,jun,1,0,True
816,13.6,0.22666666666666666,1.4,5228.1,4.864,jun,1,1,False
1030,17.166666666666668,0.28611111111111115,1.4,5228.1,4.864,jun,1,0,False
266,4.433333333333334,0.07388888888888889,1.4,5228.1,4.864,jun,1,0,False
56,0.9333333333333333,0.015555555555555555,1.4,5228.1,4.864,jun,1,0,False
143,2.3833333333333333,0.03972222222222222,1.4,5228.1,4.864,jun,1,0,False
229,3.816666666666667,0.06361111111111112,1.4,5228.1,4.864,jun,1,0,False
342,5.7,0.095,1.4,5228.1,4.864,jun,1,0,False
340,5.666666666666667,0.09444444444444446,1.4,5228.1,4.864,jun,1,1,False
59,0.9833333333333333,0.016388888888888887,1.4,5228.1,4.864,jun,1,0,False
72,1.2,0.02,1.4,5228.1,4.864,jun,1,1,False
599,9.983333333333333,0.16638888888888886,1.4,5228.1,4.864,jun,1,0,False
77,1.2833333333333334,0.02138888888888889,1.4,5228.1,4.864,jun,1,0,False
157,2.6166666666666667,0.043611111111111114,1.4,5228.1,4.864,jun,1,0,False
199,3.316666666666667,0.05527777777777778,1.4,5228.1,4.864,jun,1,0,False
187,3.1166666666666667,0.051944444444444446,1.4,5228.1,4.864,jun,1,0,False
239,3.9833333333333334,0.06638888888888889,1.4,5228.1,4.864,jun,1,0,False
246,4.1,0.06833333333333333,1.4,5228.1,4.864,jun,1,1,False
238,3.966666666666667,0.0661111111111111,1.4,5228.1,4.864,jun,1,0,False
118,1.9666666666666666,0.032777777777777774,1.4,5228.1,4.864,jun,1,0,False
254,4.233333333333333,0.07055555555555555,1.4,5228.1,4.864,jun,1,1,False
281,4.683333333333334,0.07805555555555556,1.4,5228.1,4.864,jun,1,0,False
94,1.5666666666666667,0.02611111111111111,1.4,5228.1,4.864,jun,1,0,False
269,4.483333333333333,0.07472222222222222,1.4,5228.1,4.864,jun,1,0,False
203,3.3833333333333333,0.05638888888888889,1.4,5228.1,4.864,jun,1,0,False
140,2.3333333333333335,0.03888888888888889,1.4,5228.1,4.864,jun,1,0,False
148,2.466666666666667,0.04111111111111111,1.4,5228.1,4.864,jun,1,0,False
583,9.716666666666667,0.16194444444444445,1.4,5228.1,4.864,jun,1,0,False
172,2.8666666666666667,0.04777777777777778,1.4,5228.1,4.864,jun,1,0,False
60,1.0,0.016666666666666666,1.4,5228.1,4.864,jun,1,0,False
70,1.1666666666666667,0.019444444444444445,1.4,5228.1,4.864,jun,1,0,False
68,1.1333333333333333,0.01888888888888889,1.4,5228.1,4.864,jun,1,0,False
267,4.45,0.07416666666666667,1.4,5228.1,4.864,jun,1,0,False
88,1.4666666666666666,0.024444444444444442,1.4,5228.1,4.864,jun,1,0,False
19,0.31666666666666665,0.005277777777777778,1.4,5228.1,4.864,jun,1,0,False
490,8.166666666666666,0.1361111111111111,1.4,5228.1,4.864,jun,1,0,False
604,10.066666666666666,0.16777777777777778,1.4,5228.1,4.864,jun,1,0,False
290,4.833333333333333,0.08055555555555555,1.4,5228.1,4.864,jun,1,0,False
78,1.3,0.021666666666666667,1.4,5228.1,4.864,jun,1,1,False
88,1.4666666666666666,0.024444444444444442,1.4,5228.1,4.864,jun,1,0,False
113,1.8833333333333333,0.03138888888888889,1.4,5228.1,4.864,jun,1,0,False
550,9.166666666666666,0.15277777777777776,1.4,5228.1,4.864,jun,1,0,False
52,0.8666666666666667,0.014444444444444446,1.4,5228.1,4.864,jun,1,0,False
197,3.283333333333333,0.05472222222222222,1.4,5228.1,4.864,jun,1,0,False
235,3.9166666666666665,0.06527777777777778,1.4,5228.1,4.864,jun,1,0,False
159,2.65,0.04416666666666667,1.4,5228.1,4.864,jun,1,0,False
120,2.0,0.03333333333333333,1.4,5228.1,4.864,jun,1,0,False
1516,25.266666666666666,0.4211111111111111,1.4,5228.1,4.864,jun,1,0,False
28,0.4666666666666667,0.0077777777777777776,1.4,5228.1,4.864,jun,1,0,False
87,1.45,0.024166666666666666,1.4,5228.1,4.864,jun,1,0,False
151,2.5166666666666666,0.041944444444444444,1.4,5228.1,4.864,jun,1,0,False
226,3.7666666666666666,0.06277777777777778,1.4,5228.1,4.864,jun,1,0,False
113,1.8833333333333333,0.03138888888888889,1.4,5228.1,4.864,jun,1,0,False
281,4.683333333333334,0.07805555555555556,1.4,5228.1,4.864,jun,1,0,False
1336,22.266666666666666,0.3711111111111111,1.4,5228.1,4.864,jun,1,1,True
173,2.8833333333333333,0.04805555555555555,1.4,5228.1,4.864,jun,1,0,False
83,1.3833333333333333,0.023055555555555555,1.4,5228.1,4.864,jun,1,0,False
180,3.0,0.05,1.4,5228.1,4.864,jun,1,0,False
457,7.616666666666666,0.12694444444444444,1.4,5228.1,4.864,jun,1,0,False
25,0.4166666666666667,0.006944444444444445,1.4,5228.1,4.864,jun,1,0,False
145,2.4166666666666665,0.04027777777777777,1.4,5228.1,4.864,jun,1,0,False
622,10.366666666666667,0.17277777777777778,1.4,5228.1,4.864,jun,1,1,False
89,1.4833333333333334,0.024722222222222222,1.4,5228.1,4.864,jun,1,0,False
99,1.65,0.0275,1.4,5228.1,4.864,jun,1,0,False
71,1.1833333333333333,0.01972222222222222,1.4,5228.1,4.864,jun,1,0,False
407,6.783333333333333,0.11305555555555555,1.4,5228.1,4.864,jun,1,0,False
250,4.166666666666667,0.06944444444444445,1.4,5228.1,4.864,jun,1,0,False
633,10.55,0.17583333333333334,1.4,5228.1,4.864,jun,1,0,True
111,1.85,0.030833333333333334,1.4,5228.1,4.864,jun,1,1,False
462,7.7,0.12833333333333333,1.4,5228.1,4.864,jun,1,0,False
28,0.4666666666666667,0.0077777777777777776,1.4,5228.1,4.864,jun,1,0,False
1138,18.966666666666665,0.31611111111111106,1.4,5228.1,4.864,jun,1,0,False
107,1.7833333333333334,0.029722222222222223,1.4,5228.1,4.864,jun,1,0,False
135,2.25,0.0375,1.4,5228.1,4.864,jun,1,1,False
96,1.6,0.02666666666666667,1.4,5228.1,4.864,jun,1,0,False
131,2.183333333333333,0.03638888888888889,1.4,5228.1,4.864,jun,1,0,False
46,0.7666666666666667,0.012777777777777779,1.4,5228.1,4.864,jun,1,1,False
267,4.45,0.07416666666666667,1.4,5228.1,4.864,jun,1,0,False
213,3.55,0.059166666666666666,1.4,5228.1,4.864,jun,1,0,False
1242,20.7,0.345,1.4,5228.1,4.864,jun,1,0,True
109,1.8166666666666667,0.03027777777777778,1.4,5228.1,4.864,jun,1,1,False
75,1.25,0.020833333333333332,1.4,5228.1,4.864,jun,1,0,False
129,2.15,0.035833333333333335,1.4,5228.1,4.864,jun,1,0,False
89,1.4833333333333334,0.024722222222222222,1.4,5228.1,4.864,jun,1,0,False
103,1.7166666666666666,0.028611111111111108,1.4,5228.1,4.864,jun,1,1,False
105,1.75,0.029166666666666667,1.4,5228.1,4.864,jun,1,0,False
71,1.1833333333333333,0.01972222222222222,1.4,5228.1,4.864,jun,1,0,False
406,6.766666666666667,0.11277777777777778,1.4,5228.1,4.864,jun,1,0,False
